timestamp,heart_rate,steps,spo2,pm25,pm10,co2,temp,humidity,risk
2025-01-01 11:47:00,76.75,44,98.25,60.93,64.34,363.43,23.1,48.63,0
2025-01-01 11:48:00,76.48,44,97.56,60.87,67.6,479.62,26.74,75.28,0
2025-01-01 11:49:00,76.79,50,94.24,68.77,70.53,380.94,22.1,70.58,0
2025-01-01 11:50:00,75.34,45,94.76,41.4,45.9,514.95,29.15,37.43,0
2025-01-01 11:51:00,85.26,49,97.41,37.1,52.51,431.32,26.52,53.24,0
2025-01-01 11:52:00,79.88,40,96.45,68.26,78.15,463.32,25.91,49.39,0
2025-01-01 11:53:00,69.22,49,96.81,86.48,87.36,372.37,27.27,82.98,1
2025-01-01 11:54:00,76.29,63,97.22,65.26,66.2,445.07,23.8,27.89,0
2025-01-01 11:55:00,74.24,44,97.02,47.68,54.68,261.84,28.55,43.89,0
2025-01-01 11:56:00,79.85,33,97.25,26.11,29.96,330.05,27.44,54.7,0
2025-01-01 11:57:00,76.8,59,97.07,72.5,87.31,388.51,23.92,74.74,0
2025-01-01 11:58:00,79.15,56,97.31,44.62,47.04,357.85,34.54,27.38,0
2025-01-01 11:59:00,60.23,57,100.0,61.19,80.38,443.73,29.55,32.31,0
2025-01-01 12:00:00,78.8,45,96.31,36.36,42.85,465.54,30.54,64.35,0
2025-01-01 12:01:00,88.14,63,96.41,67.93,68.04,316.97,22.93,78.61,0
2025-01-01 12:02:00,61.5,43,97.16,30.04,31.12,440.43,23.7,30.98,0
2025-01-01 12:03:00,91.01,41,98.3,50.12,61.31,404.91,30.85,86.63,0
2025-01-01 12:04:00,77.97,44,95.47,26.17,32.82,469.69,29.67,88.26,0
2025-01-01 12:05:00,72.92,39,97.16,32.82,37.06,362.34,26.9,67.89,0
2025-01-01 12:06:00,56.96,44,97.28,66.66,72.93,381.71,27.86,81.37,0
2025-01-01 12:07:00,85.88,50,96.15,46.06,49.61,379.71,26.13,51.08,0
2025-01-01 12:08:00,65.3,42,95.21,49.28,59.42,427.21,27.72,20.73,0
2025-01-01 12:09:00,69.89,55,97.31,45.91,54.31,453.21,21.46,43.18,0
2025-01-01 12:10:00,80.46,60,99.2,84.03,89.1,326.13,29.79,67.97,1
2025-01-01 12:11:00,64.74,48,96.38,58.61,59.92,382.39,23.85,56.18,0
2025-01-01 12:12:00,65.13,47,96.4,31.58,43.35,236.75,33.47,61.21,0
2025-01-01 12:13:00,63.49,41,99.38,52.46,57.06,466.15,27.35,70.67,0
2025-01-01 12:14:00,73.89,45,99.96,46.16,56.78,417.05,23.91,61.07,0
2025-01-01 12:15:00,80.89,44,95.76,49.45,59.27,397.84,27.9,78.41,0
2025-01-01 12:16:00,79.03,53,97.32,77.89,79.8,468.19,31.42,89.72,1
2025-01-01 12:17:00,79.07,65,100.0,59.84,69.33,422.52,29.0,69.0,0
2025-01-01 12:18:00,71.56,42,97.01,42.45,45.86,327.16,26.69,49.48,0
2025-01-01 12:19:00,76.4,46,96.3,62.19,67.26,488.28,28.21,55.95,0
2025-01-01 12:20:00,68.1,52,98.2,46.54,58.38,426.61,22.93,38.07,0
2025-01-01 12:21:00,94.98,43,96.27,46.06,50.58,325.85,23.14,41.46,0
2025-01-01 12:22:00,76.95,62,95.96,62.54,69.61,349.91,29.78,83.01,0
2025-01-01 12:23:00,55.45,51,96.59,82.4,87.01,345.11,19.87,61.85,1
2025-01-01 12:24:00,64.31,52,95.1,60.21,65.36,449.49,32.39,49.33,0
2025-01-01 12:25:00,91.01,30,93.57,46.41,54.28,508.76,24.97,59.5,0
2025-01-01 12:26:00,61.34,67,95.39,96.53,101.89,496.8,25.57,52.35,1
2025-01-01 12:27:00,70.62,44,96.9,43.24,44.01,426.71,27.28,82.23,0
2025-01-01 12:28:00,79.04,41,96.83,32.28,37.66,390.36,29.12,30.44,0
2025-01-01 12:29:00,64.03,51,96.3,80.76,92.43,347.03,23.99,62.64,1
2025-01-01 12:30:00,85.67,41,96.09,66.02,67.16,370.83,28.69,45.51,0
2025-01-01 12:31:00,91.79,55,95.62,31.61,34.61,449.63,27.93,66.82,0
2025-01-01 12:32:00,66.75,34,98.05,70.91,79.82,406.72,30.92,24.71,0
2025-01-01 12:33:00,86.29,45,100.0,57.48,59.31,517.7,26.11,88.14,0
2025-01-01 12:34:00,66.09,61,98.6,70.21,71.47,292.3,26.0,21.5,0
2025-01-01 12:35:00,65.02,42,97.12,44.98,50.56,524.32,26.65,26.95,0
2025-01-01 12:36:00,77.46,61,97.77,85.06,85.12,402.36,33.54,89.24,1
2025-01-01 12:37:00,77.38,46,99.63,47.92,49.27,408.85,24.36,57.85,0
2025-01-01 12:38:00,69.04,53,94.93,70.27,73.92,401.39,30.07,23.76,0
2025-01-01 12:39:00,83.42,45,97.22,77.3,82.85,315.13,24.4,48.54,1
2025-01-01 12:40:00,60.31,46,95.0,26.31,29.7,388.72,24.13,70.5,0
2025-01-01 12:41:00,66.44,48,95.52,59.95,62.26,418.76,29.54,35.94,0
2025-01-01 12:42:00,64.22,60,93.0,33.27,36.42,433.91,29.7,80.43,0
2025-01-01 12:43:00,82.58,55,97.06,73.16,76.69,385.91,31.62,81.72,0
2025-01-01 12:44:00,83.04,42,96.17,45.08,55.67,379.07,27.02,69.43,0
2025-01-01 12:45:00,81.67,45,94.77,43.4,50.27,339.63,21.73,37.97,0
2025-01-01 12:46:00,62.04,64,96.19,65.86,76.12,360.03,28.27,75.86,0
2025-01-01 12:47:00,76.33,51,99.02,75.22,80.34,365.45,26.68,58.39,1
2025-01-01 12:48:00,79.58,50,95.59,82.89,84.46,405.74,23.96,70.05,1
2025-01-01 12:49:00,58.83,60,97.89,53.47,62.89,345.2,25.65,30.6,0
2025-01-01 12:50:00,66.78,62,99.93,55.53,60.48,355.94,26.2,49.93,0
2025-01-01 12:51:00,81.46,54,99.63,41.66,45.03,507.45,26.8,48.35,0
2025-01-01 12:52:00,82.04,37,100.0,42.01,49.95,405.72,25.8,68.36,0
2025-01-01 12:53:00,77.55,58,93.54,80.47,83.39,473.83,25.84,48.46,1
2025-01-01 12:54:00,80.42,52,97.47,40.91,47.16,396.02,27.71,70.24,0
2025-01-01 12:55:00,78.24,43,97.26,27.47,29.82,370.0,27.68,22.26,0
2025-01-01 12:56:00,76.5,51,93.97,33.18,45.43,421.68,20.96,77.1,0
2025-01-01 12:57:00,73.91,38,96.65,69.27,71.38,401.55,29.1,68.95,0
2025-01-01 12:58:00,66.29,55,97.5,56.81,61.1,356.36,24.11,54.7,0
2025-01-01 12:59:00,72.54,50,93.65,51.06,53.59,376.48,25.74,69.18,0
2025-01-01 13:00:00,70.97,38,94.95,73.04,74.92,377.99,28.23,24.47,0
2025-01-01 13:01:00,98.18,44,95.48,6.62,18.2,367.87,26.29,55.37,0
2025-01-01 13:02:00,77.6,56,99.04,40.78,42.64,410.04,26.6,41.87,0
2025-01-01 13:03:00,74.89,60,97.8,34.85,37.46,457.41,26.38,57.75,0
2025-01-01 13:04:00,72.68,46,97.31,67.46,67.98,448.62,27.28,78.0,0
2025-01-01 13:05:00,73.85,52,96.64,47.67,51.59,418.95,25.87,74.49,0
2025-01-01 13:06:00,72.28,51,96.31,90.65,99.54,374.01,27.51,59.71,1
2025-01-01 13:07:00,80.45,56,97.35,65.47,73.13,394.23,26.29,28.73,0
2025-01-01 13:08:00,74.71,44,98.44,36.5,37.83,514.12,28.51,77.48,0
2025-01-01 13:09:00,83.11,56,97.46,66.54,76.45,467.49,33.81,39.52,0
2025-01-01 13:10:00,68.05,30,97.47,58.77,60.05,468.79,30.5,41.51,0
2025-01-01 13:11:00,78.5,50,96.54,35.82,35.99,373.16,30.93,44.87,0
2025-01-01 13:12:00,83.77,46,93.93,71.05,71.88,300.3,30.1,31.09,0
2025-01-01 13:13:00,63.46,50,95.5,90.4,91.46,422.19,23.62,22.01,1
2025-01-01 13:14:00,76.68,45,98.28,71.35,72.87,372.14,24.78,49.09,0
2025-01-01 13:15:00,77.47,56,97.69,12.24,15.81,377.95,27.42,79.48,0
2025-01-01 13:16:00,71.65,46,96.75,87.82,89.1,403.53,23.44,27.63,1
2025-01-01 13:17:00,70.13,44,97.76,57.53,69.29,468.34,30.59,85.5,0
2025-01-01 13:18:00,56.45,44,96.86,60.75,68.39,372.37,30.07,68.38,0
2025-01-01 13:19:00,86.49,63,97.04,27.17,28.43,437.87,28.77,85.05,0
2025-01-01 13:20:00,65.67,47,95.73,88.53,98.59,374.38,27.94,23.71,1
2025-01-01 13:21:00,62.6,42,96.55,64.85,71.7,447.09,34.41,47.7,0
2025-01-01 13:22:00,81.58,57,97.27,69.63,76.11,454.22,27.45,51.29,0
2025-01-01 13:23:00,56.68,47,96.38,47.85,50.43,385.61,33.21,32.39,0
2025-01-01 13:24:00,84.63,49,97.02,43.41,45.4,396.72,29.46,87.72,0
2025-01-01 13:25:00,79.34,49,97.7,89.13,90.74,420.06,27.73,30.85,1
2025-01-01 13:26:00,80.98,49,98.32,50.62,56.21,362.66,22.68,35.61,0
2025-01-01 13:27:00,73.36,51,94.27,21.15,22.69,310.06,27.66,61.8,0
2025-01-01 13:28:00,62.83,67,96.34,25.28,25.7,318.88,25.46,28.65,0
2025-01-01 13:29:00,56.11,50,97.81,52.94,60.84,445.59,29.36,61.81,0
2025-01-01 13:30:00,89.57,49,97.86,88.41,93.0,344.73,23.14,85.43,1
2025-01-01 13:31:00,70.28,45,95.81,82.22,88.81,459.89,26.5,35.79,1
2025-01-01 13:32:00,69.83,49,98.39,55.93,63.65,374.24,26.43,41.92,0
2025-01-01 13:33:00,90.82,45,94.26,79.56,80.26,439.97,29.53,20.3,1
2025-01-01 13:34:00,68.69,59,97.35,23.89,28.64,335.33,22.92,66.15,0
2025-01-01 13:35:00,72.62,50,95.21,69.98,72.76,397.54,26.27,48.69,0
2025-01-01 13:36:00,72.63,58,98.96,93.6,95.96,345.08,26.91,37.39,1
2025-01-01 13:37:00,73.63,43,96.03,42.78,45.01,458.72,21.05,61.88,0
2025-01-01 13:38:00,64.61,43,96.03,80.46,85.35,415.82,32.15,53.43,1
2025-01-01 13:39:00,69.4,60,95.37,61.57,67.66,422.99,27.01,77.89,0
2025-01-01 13:40:00,87.85,46,95.97,79.78,84.65,369.39,30.66,68.29,1
2025-01-01 13:41:00,82.61,45,99.94,40.09,47.65,457.43,27.66,21.82,0
2025-01-01 13:42:00,45.23,60,98.49,90.0,91.56,350.1,26.51,74.12,1
2025-01-01 13:43:00,55.41,48,99.71,63.39,73.58,427.67,29.26,50.9,0
2025-01-01 13:44:00,78.34,66,96.84,69.1,70.78,379.08,29.68,89.62,0
2025-01-01 13:45:00,73.87,51,98.5,48.16,50.68,399.61,24.35,33.32,0
2025-01-01 13:46:00,71.25,46,97.49,14.23,15.47,388.79,29.35,21.09,0
2025-01-01 13:47:00,85.43,46,97.09,64.01,64.16,423.73,27.86,73.43,0
2025-01-01 13:48:00,57.16,46,98.54,63.32,70.67,407.4,25.9,65.0,0
2025-01-01 13:49:00,87.0,43,96.36,102.29,108.54,411.11,22.23,80.61,1
2025-01-01 13:50:00,76.32,52,95.52,64.13,80.26,431.13,28.05,52.62,0
2025-01-01 13:51:00,80.48,48,97.86,57.22,57.54,266.31,30.1,64.81,0
2025-01-01 13:52:00,77.53,49,95.16,54.19,57.9,317.15,26.57,40.37,0
2025-01-01 13:53:00,83.46,40,94.41,86.81,92.64,329.51,19.95,80.55,1
2025-01-01 13:54:00,72.5,68,95.19,47.95,53.43,392.4,17.22,55.55,0
2025-01-01 13:55:00,69.58,42,95.22,42.32,46.74,412.75,27.68,43.47,0
2025-01-01 13:56:00,82.82,42,96.35,34.92,40.26,413.63,26.51,52.53,0
2025-01-01 13:57:00,76.75,64,98.13,67.57,76.48,433.9,27.09,25.81,0
2025-01-01 13:58:00,62.46,59,96.51,31.98,43.62,417.72,23.33,34.24,0
2025-01-01 13:59:00,88.5,50,97.82,34.56,35.73,410.36,24.82,35.09,0
2025-01-01 14:00:00,87.11,43,97.15,69.61,71.36,297.81,22.99,51.53,0
2025-01-01 14:01:00,89.41,50,98.39,69.79,75.33,449.78,23.48,47.03,0
2025-01-01 14:02:00,75.8,34,97.41,65.85,66.92,417.69,27.34,60.77,0
2025-01-01 14:03:00,78.51,49,95.79,47.05,54.53,357.36,26.58,61.22,0
2025-01-01 14:04:00,71.18,56,95.68,20.33,25.26,344.5,25.42,68.53,0
2025-01-01 14:05:00,65.27,47,97.16,33.31,39.76,463.06,29.53,89.41,0
2025-01-01 14:06:00,75.65,43,96.36,51.76,59.18,465.69,30.7,83.11,0
2025-01-01 14:07:00,76.77,48,92.66,24.47,33.62,456.07,29.14,71.18,0
2025-01-01 14:08:00,68.37,42,96.64,54.61,54.91,372.93,27.16,89.41,0
2025-01-01 14:09:00,93.3,39,94.92,10.54,14.93,404.91,23.95,58.92,0
2025-01-01 14:10:00,58.84,47,97.14,18.42,31.08,357.62,25.66,69.83,0
2025-01-01 14:11:00,66.85,34,96.61,58.76,69.51,492.89,27.77,29.52,0
2025-01-01 14:12:00,68.29,55,98.49,32.38,37.03,369.57,28.99,81.08,0
2025-01-01 14:13:00,87.91,43,96.83,53.83,58.18,358.45,27.77,22.09,0
2025-01-01 14:14:00,72.43,56,96.5,61.06,66.82,445.94,24.61,80.06,0
2025-01-01 14:15:00,71.75,54,94.99,19.33,24.3,371.26,23.28,81.65,0
2025-01-01 14:16:00,66.15,55,96.23,60.76,66.16,409.06,27.37,20.71,0
2025-01-01 14:17:00,67.36,53,96.99,79.75,84.96,339.48,23.76,53.49,1
2025-01-01 14:18:00,61.95,61,96.17,47.46,50.97,502.32,24.52,64.52,0
2025-01-01 14:19:00,85.16,40,98.73,60.39,69.57,407.83,30.29,89.48,0
2025-01-01 14:20:00,81.09,40,95.73,6.23,12.87,424.07,27.28,41.7,0
2025-01-01 14:21:00,84.9,43,95.44,70.12,79.76,312.33,18.42,20.98,0
2025-01-01 14:22:00,68.38,44,97.52,51.12,53.84,412.54,30.32,43.54,0
2025-01-01 14:23:00,100.12,59,96.73,85.84,93.26,349.84,26.01,32.45,1
2025-01-01 14:24:00,65.19,50,95.76,80.48,84.99,328.34,24.17,87.38,1
2025-01-01 14:25:00,54.46,59,97.39,62.94,68.76,445.14,28.36,33.38,0
2025-01-01 14:26:00,72.08,45,97.23,33.03,39.13,386.81,29.39,63.84,0
2025-01-01 14:27:00,76.37,39,96.83,37.59,39.69,384.8,27.38,54.44,0
2025-01-01 14:28:00,82.56,53,95.79,41.09,45.76,380.54,30.46,48.94,0
2025-01-01 14:29:00,64.83,49,96.69,95.89,98.08,360.05,32.58,85.47,1
2025-01-01 14:30:00,80.91,51,95.91,64.62,73.39,399.95,25.98,20.01,0
2025-01-01 14:31:00,92.08,46,95.3,46.93,56.25,369.25,30.38,51.07,0
2025-01-01 14:32:00,66.48,55,96.03,18.99,31.27,331.75,25.34,71.9,0
2025-01-01 14:33:00,67.6,53,96.98,53.25,53.56,416.81,26.73,86.0,0
2025-01-01 14:34:00,57.97,49,96.67,50.15,63.78,424.66,23.98,54.6,0
2025-01-01 14:35:00,77.41,62,94.44,80.5,82.8,448.23,28.72,85.62,1
2025-01-01 14:36:00,83.57,63,97.96,27.98,31.12,331.27,26.04,58.63,0
2025-01-01 14:37:00,82.67,51,95.96,57.6,62.34,453.14,30.97,34.01,0
2025-01-01 14:38:00,83.34,47,97.11,30.16,30.74,481.76,31.62,53.89,0
2025-01-01 14:39:00,89.16,40,97.7,63.01,67.07,420.92,27.11,85.74,0
2025-01-01 14:40:00,76.27,55,99.51,47.73,54.8,449.28,28.35,34.48,0
2025-01-01 14:41:00,84.53,44,97.51,36.59,41.36,351.65,28.52,61.99,0
2025-01-01 14:42:00,65.48,52,99.88,57.59,60.59,387.02,28.9,60.04,0
2025-01-01 14:43:00,67.09,51,97.53,58.75,67.62,466.52,22.06,24.63,0
2025-01-01 14:44:00,77.41,56,96.52,98.01,105.52,387.87,28.01,64.74,1
2025-01-01 14:45:00,66.82,41,96.6,33.69,34.35,342.19,29.69,71.98,0
2025-01-01 14:46:00,80.72,46,96.46,67.21,76.08,450.37,20.98,49.3,0
2025-01-01 14:47:00,88.75,47,96.59,49.44,55.98,379.81,28.47,41.56,0
2025-01-01 14:48:00,79.04,50,96.42,72.65,79.68,338.14,28.12,82.1,0
2025-01-01 14:49:00,67.63,63,96.62,36.17,37.55,354.1,29.01,87.04,0
2025-01-01 14:50:00,67.52,45,97.71,90.35,97.4,371.11,24.89,75.17,1
2025-01-01 14:51:00,88.65,46,99.1,45.68,48.31,426.57,20.34,32.58,0
2025-01-01 14:52:00,67.02,41,95.07,79.32,82.18,494.33,25.15,48.16,1
2025-01-01 14:53:00,75.89,58,97.32,58.05,61.83,386.92,26.3,43.22,0
2025-01-01 14:54:00,72.41,53,98.32,38.91,49.92,347.58,30.79,47.89,0
2025-01-01 14:55:00,75.53,45,97.43,72.42,79.81,327.35,28.59,89.67,0
2025-01-01 14:56:00,85.96,60,97.19,21.36,25.35,405.47,28.15,52.73,0
2025-01-01 14:57:00,69.61,44,98.14,68.79,72.8,471.1,28.52,61.32,0
2025-01-01 14:58:00,60.9,54,96.25,35.82,41.95,439.72,27.97,60.77,0
2025-01-01 14:59:00,89.52,54,97.67,39.45,47.7,402.83,27.48,73.16,0
2025-01-01 15:00:00,77.23,61,98.5,74.98,80.16,343.65,26.47,55.0,0
2025-01-01 15:01:00,82.26,47,98.46,62.57,66.43,502.94,25.6,63.29,0
2025-01-01 15:02:00,74.81,60,98.33,61.42,61.64,455.05,32.94,50.76,0
2025-01-01 15:03:00,82.78,48,94.29,69.01,74.74,394.34,24.35,36.72,0
2025-01-01 15:04:00,87.65,52,95.63,56.9,60.25,431.15,28.95,29.09,0
2025-01-01 15:05:00,88.66,57,96.8,48.89,53.76,452.31,28.01,45.65,0
2025-01-01 15:06:00,72.27,63,96.89,34.9,36.36,436.99,25.02,36.88,0
2025-01-01 15:07:00,71.48,49,96.47,66.38,75.94,456.52,37.0,32.66,0
2025-01-01 15:08:00,78.95,54,96.45,57.33,67.43,436.55,28.94,25.96,0
2025-01-01 15:09:00,77.07,53,95.87,85.64,87.37,377.27,32.21,70.68,1
2025-01-01 15:10:00,80.66,50,96.95,51.39,54.09,460.67,25.6,64.72,0
2025-01-01 15:11:00,67.89,49,97.91,45.54,50.27,436.9,25.6,67.43,0
2025-01-01 15:12:00,51.75,48,99.36,25.31,26.91,456.09,25.44,57.22,0
2025-01-01 15:13:00,79.5,47,97.64,75.45,80.76,311.93,24.39,62.56,1
2025-01-01 15:14:00,82.81,52,95.95,85.18,88.58,465.2,24.84,44.46,1
2025-01-01 15:15:00,81.43,49,96.22,67.66,76.7,420.45,25.61,63.94,0
2025-01-01 15:16:00,91.59,56,95.14,72.85,79.83,418.51,24.84,37.14,0
2025-01-01 15:17:00,83.52,45,98.38,70.65,70.78,308.1,31.13,87.34,0
2025-01-01 15:18:00,71.12,62,97.52,34.85,44.83,412.48,27.36,73.38,0
2025-01-01 15:19:00,84.85,43,95.73,47.72,48.27,342.52,21.79,25.38,0
2025-01-01 15:20:00,74.15,53,95.31,34.74,36.6,417.69,28.61,83.12,0
2025-01-01 15:21:00,87.55,49,97.67,77.45,80.23,372.25,22.84,40.67,1
2025-01-01 15:22:00,77.38,47,97.58,70.53,77.45,388.26,25.29,86.68,0
2025-01-01 15:23:00,79.54,40,96.23,41.93,43.79,463.14,30.28,76.12,0
2025-01-01 15:24:00,77.28,49,97.98,97.7,107.41,414.95,32.41,64.72,1
2025-01-01 15:25:00,75.55,55,98.65,54.6,55.63,369.56,25.87,36.14,0
2025-01-01 15:26:00,60.03,35,94.07,44.22,46.94,429.28,22.27,26.44,0
2025-01-01 15:27:00,75.58,41,97.37,44.12,51.08,406.29,27.94,40.93,0
2025-01-01 15:28:00,52.27,40,97.56,55.93,60.91,447.29,27.04,47.21,0
2025-01-01 15:29:00,79.98,45,95.68,29.99,31.89,433.77,25.91,75.07,0
2025-01-01 15:30:00,84.92,54,96.29,98.13,104.12,417.47,27.58,46.49,1
2025-01-01 15:31:00,95.51,36,96.27,58.33,67.63,359.4,34.29,51.96,0
2025-01-01 15:32:00,78.74,49,96.1,46.17,48.18,486.99,25.16,61.25,0
2025-01-01 15:33:00,67.84,48,95.67,55.36,57.0,353.95,22.47,21.57,0
2025-01-01 15:34:00,59.1,62,92.44,55.29,62.09,521.72,31.42,65.13,0
2025-01-01 15:35:00,94.48,49,97.02,60.32,64.41,408.27,25.75,47.83,0
2025-01-01 15:36:00,60.74,48,94.92,68.86,74.46,361.86,29.51,22.4,0
2025-01-01 15:37:00,83.96,53,98.1,76.93,80.41,390.19,30.31,53.41,1
2025-01-01 15:38:00,51.94,58,96.8,66.5,69.39,386.01,25.51,87.81,0
2025-01-01 15:39:00,74.49,56,97.85,40.8,55.02,418.49,28.65,71.88,0
2025-01-01 15:40:00,81.83,47,95.9,39.3,41.41,335.48,21.84,83.51,0
2025-01-01 15:41:00,78.25,41,93.98,17.92,29.2,332.87,25.42,69.45,0
2025-01-01 15:42:00,74.58,42,98.76,33.1,47.66,466.79,19.32,74.08,0
2025-01-01 15:43:00,66.75,51,94.88,84.75,101.21,388.39,24.8,74.51,1
2025-01-01 15:44:00,65.93,42,96.76,78.56,81.4,403.65,24.65,40.11,1
2025-01-01 15:45:00,85.09,40,97.08,81.68,89.43,384.72,22.98,38.74,1
2025-01-01 15:46:00,79.36,62,95.83,35.13,39.65,447.01,27.12,54.33,0
2025-01-01 15:47:00,73.39,40,98.39,72.18,77.27,393.28,27.77,32.09,0
2025-01-01 15:48:00,77.07,52,95.09,73.11,73.86,367.89,25.6,89.65,0
2025-01-01 15:49:00,65.73,45,95.8,60.76,62.6,372.56,30.24,46.86,0
2025-01-01 15:50:00,85.22,43,95.85,71.32,82.09,415.44,25.27,76.39,0
2025-01-01 15:51:00,87.61,42,95.81,57.81,59.33,415.21,23.03,35.52,0
2025-01-01 15:52:00,67.2,55,97.5,32.59,37.61,375.49,27.97,33.86,0
2025-01-01 15:53:00,76.02,47,96.34,18.72,30.85,373.94,28.07,31.77,0
2025-01-01 15:54:00,85.48,47,96.24,22.07,25.91,411.98,25.55,66.22,0
2025-01-01 15:55:00,68.58,48,97.34,59.14,61.35,393.01,23.8,70.05,0
2025-01-01 15:56:00,95.35,55,96.84,63.31,68.68,373.77,24.43,23.19,0
2025-01-01 15:57:00,90.11,54,96.55,70.63,76.28,379.92,25.44,45.35,0
2025-01-01 15:58:00,72.21,44,97.25,68.61,71.3,332.96,25.73,48.2,0
2025-01-01 15:59:00,84.79,56,96.92,57.0,63.3,468.16,21.55,67.3,0
2025-01-01 16:00:00,91.62,63,98.12,35.29,44.98,444.02,25.93,45.13,0
2025-01-01 16:01:00,62.56,63,99.12,74.5,84.08,332.75,25.77,86.39,0
2025-01-01 16:02:00,81.19,44,96.42,71.46,77.53,350.61,21.67,34.29,0
2025-01-01 16:03:00,73.56,55,96.74,93.36,93.38,364.25,28.59,74.23,1
2025-01-01 16:04:00,72.83,44,95.82,91.12,92.78,349.91,32.07,83.19,1
2025-01-01 16:05:00,82.1,60,96.03,60.74,62.37,411.15,27.85,82.04,0
2025-01-01 16:06:00,70.23,42,97.76,42.74,43.49,379.16,26.44,28.16,0
2025-01-01 16:07:00,61.0,54,99.33,29.55,38.65,389.89,26.17,23.61,0
2025-01-01 16:08:00,60.78,46,95.57,49.89,57.52,342.48,29.99,35.2,0
2025-01-01 16:09:00,74.8,51,94.16,60.17,62.56,347.51,20.14,51.05,0
2025-01-01 16:10:00,81.29,50,98.92,58.66,70.22,360.75,31.63,78.25,0
2025-01-01 16:11:00,74.76,63,95.73,87.31,89.57,400.4,26.32,47.13,1
2025-01-01 16:12:00,73.47,48,95.66,66.97,73.21,423.12,30.78,89.17,0
2025-01-01 16:13:00,74.69,46,96.94,72.65,74.25,413.6,24.81,83.0,0
2025-01-01 16:14:00,87.89,51,94.96,54.73,56.28,414.73,24.44,67.11,0
2025-01-01 16:15:00,80.3,44,95.79,62.25,64.05,432.46,28.45,52.9,0
2025-01-01 16:16:00,67.54,45,95.85,95.26,100.26,433.88,30.39,85.32,1
2025-01-01 16:17:00,72.11,42,97.78,61.27,70.24,394.55,29.53,36.36,0
2025-01-01 16:18:00,87.05,52,97.99,37.71,49.38,352.22,27.28,86.15,0
2025-01-01 16:19:00,69.2,36,100.0,25.3,26.15,427.4,32.53,82.56,0
2025-01-01 16:20:00,71.05,40,97.57,84.54,91.26,421.89,28.37,76.03,1
2025-01-01 16:21:00,74.75,56,100.0,55.72,58.36,431.17,26.48,42.22,0
2025-01-01 16:22:00,64.35,45,97.83,69.27,70.26,400.21,23.7,83.8,0
2025-01-01 16:23:00,84.02,50,98.7,35.55,44.31,391.45,25.56,84.46,0
2025-01-01 16:24:00,53.11,39,95.32,48.8,56.88,448.46,28.49,38.58,0
2025-01-01 16:25:00,89.51,53,100.0,63.78,72.61,373.66,22.29,26.85,0
2025-01-01 16:26:00,70.65,40,98.1,34.64,48.91,426.71,28.77,71.16,0
2025-01-01 16:27:00,62.43,56,96.76,40.01,44.99,414.12,32.43,60.18,0
2025-01-01 16:28:00,77.82,46,95.69,37.19,43.77,351.68,28.43,47.92,0
2025-01-01 16:29:00,57.89,46,95.36,59.98,67.32,463.95,29.61,38.36,0
2025-01-01 16:30:00,80.37,60,96.67,12.97,17.35,331.48,24.27,56.94,0
2025-01-01 16:31:00,82.74,48,97.45,47.17,49.44,448.88,23.78,41.89,0
2025-01-01 16:32:00,69.24,54,96.48,41.19,44.98,450.14,27.85,35.75,0
2025-01-01 16:33:00,71.11,47,97.33,47.39,55.01,435.65,24.11,26.35,0
2025-01-01 16:34:00,84.49,56,94.11,80.97,82.55,453.65,30.94,36.1,1
2025-01-01 16:35:00,68.29,53,97.83,63.45,66.95,330.74,19.47,53.04,0
2025-01-01 16:36:00,75.23,56,95.08,40.62,40.72,420.48,24.73,78.86,0
2025-01-01 16:37:00,78.48,33,97.14,71.84,77.38,415.87,25.98,26.57,0
2025-01-01 16:38:00,90.6,55,97.54,98.08,106.96,421.32,27.7,73.83,1
2025-01-01 16:39:00,69.97,49,95.83,48.89,51.44,369.34,23.88,45.6,0
2025-01-01 16:40:00,75.35,55,96.01,31.74,32.03,449.7,27.37,61.87,0
2025-01-01 16:41:00,86.32,42,97.57,49.69,52.16,436.84,30.98,27.94,0
2025-01-01 16:42:00,49.43,46,96.52,74.21,76.07,440.11,23.72,68.03,0
2025-01-01 16:43:00,72.31,53,93.15,85.73,87.34,383.07,22.55,85.08,1
2025-01-01 16:44:00,55.9,62,94.39,69.28,76.49,383.57,28.75,64.62,0
2025-01-01 16:45:00,56.6,49,98.14,32.27,47.54,370.04,26.28,87.27,0
2025-01-01 16:46:00,94.57,35,96.17,87.72,91.82,376.23,30.75,39.14,1
2025-01-01 16:47:00,77.11,33,94.71,69.82,70.0,456.72,22.74,35.84,0
2025-01-01 16:48:00,89.83,55,95.43,38.39,47.02,444.28,22.03,74.67,0
2025-01-01 16:49:00,72.59,49,95.51,25.34,28.54,390.14,26.46,27.9,0
2025-01-01 16:50:00,80.4,52,97.8,46.2,46.38,448.02,25.19,82.29,0
2025-01-01 16:51:00,70.68,42,96.18,24.28,31.3,350.09,20.9,79.57,0
2025-01-01 16:52:00,69.53,60,96.04,60.58,70.22,469.64,28.78,46.97,0
2025-01-01 16:53:00,74.25,54,97.78,45.56,54.11,310.51,22.51,44.34,0
2025-01-01 16:54:00,76.28,37,96.82,48.43,56.81,419.59,33.89,38.77,0
2025-01-01 16:55:00,90.33,60,97.53,83.1,93.0,386.3,25.06,87.73,1
2025-01-01 16:56:00,73.03,57,96.88,34.07,34.72,384.53,30.18,69.36,0
