timestamp,heart_rate,steps,spo2,pm25,pm10,co2,temp,humidity,risk
2025-01-01 11:39:00,86.14,60,96.59,64.29,65.8,312.63,26.99,38.59,0
2025-01-01 11:40:00,90.77,49,96.04,64.17,70.15,353.88,27.41,26.15,0
2025-01-01 11:41:00,60.93,39,97.97,36.76,36.89,350.58,26.52,70.02,0
2025-01-01 11:42:00,77.53,61,96.51,64.91,68.07,404.5,30.25,57.8,0
2025-01-01 11:43:00,61.95,42,97.73,55.42,55.84,346.45,31.59,79.84,0
2025-01-01 11:44:00,53.7,53,98.98,62.04,64.4,330.05,35.37,72.83,0
2025-01-01 11:45:00,66.33,57,96.04,39.44,43.09,438.53,26.4,26.07,0
2025-01-01 11:46:00,80.05,46,97.92,55.44,56.27,360.63,25.48,74.78,0
2025-01-01 11:47:00,82.39,38,99.16,91.61,104.4,426.45,24.43,74.97,1
2025-01-01 11:48:00,71.13,58,98.15,75.68,91.62,395.57,27.72,68.99,1
2025-01-01 11:49:00,66.15,55,96.82,83.79,86.07,310.61,34.24,74.54,1
2025-01-01 11:50:00,70.43,41,96.6,27.18,35.39,358.21,24.37,77.49,0
2025-01-01 11:51:00,67.64,53,96.53,36.73,44.29,324.59,31.4,25.2,0
2025-01-01 11:52:00,68.51,50,96.51,46.26,54.22,395.79,30.93,23.44,0
2025-01-01 11:53:00,50.72,39,96.07,43.49,47.04,376.69,26.94,76.17,0
2025-01-01 11:54:00,72.43,58,96.72,75.55,82.67,394.63,24.84,58.31,1
2025-01-01 11:55:00,73.63,45,97.65,37.89,50.76,422.22,30.26,45.98,0
2025-01-01 11:56:00,96.62,52,96.37,83.0,101.22,321.77,22.78,76.31,1
2025-01-01 11:57:00,81.58,38,98.77,89.25,101.86,340.97,29.85,22.96,1
2025-01-01 11:58:00,73.4,48,95.97,75.32,85.13,410.73,27.86,22.01,1
2025-01-01 11:59:00,75.53,48,96.77,42.7,45.84,342.38,28.57,31.69,0
2025-01-01 12:00:00,78.08,68,95.99,43.12,44.26,361.83,25.19,60.75,0
2025-01-01 12:01:00,67.78,45,98.49,40.67,45.24,507.98,29.24,61.3,0
2025-01-01 12:02:00,53.96,46,96.93,53.75,61.87,438.91,29.8,23.33,0
2025-01-01 12:03:00,67.49,47,96.84,49.66,50.54,446.94,27.0,26.0,0
2025-01-01 12:04:00,72.52,42,95.74,40.33,41.26,421.28,26.3,60.35,0
2025-01-01 12:05:00,75.94,40,97.73,54.42,60.71,389.65,28.77,25.22,0
2025-01-01 12:06:00,67.6,55,97.21,61.3,66.6,463.93,28.33,65.27,0
2025-01-01 12:07:00,65.54,53,95.03,102.47,108.15,404.38,29.61,87.9,1
2025-01-01 12:08:00,72.12,47,96.12,45.72,54.23,423.21,27.75,26.85,0
2025-01-01 12:09:00,75.3,66,97.36,80.02,90.03,439.13,23.93,38.96,1
2025-01-01 12:10:00,80.47,56,96.44,39.44,40.3,351.49,22.49,69.92,0
2025-01-01 12:11:00,72.34,49,96.98,33.92,41.47,479.0,29.52,70.52,0
2025-01-01 12:12:00,79.14,51,97.05,26.81,36.08,399.2,29.43,27.16,0
2025-01-01 12:13:00,64.77,50,94.63,24.73,32.11,442.93,30.04,69.2,0
2025-01-01 12:14:00,82.9,45,99.21,40.69,45.42,370.46,27.75,37.88,0
2025-01-01 12:15:00,74.19,52,99.13,40.55,52.89,492.81,27.58,55.61,0
2025-01-01 12:16:00,61.13,38,96.94,56.98,57.89,340.56,31.26,57.42,0
2025-01-01 12:17:00,72.23,38,96.58,38.22,42.87,466.67,24.82,40.05,0
2025-01-01 12:18:00,75.83,48,99.27,59.18,59.92,364.86,26.64,27.87,0
2025-01-01 12:19:00,64.13,46,99.52,42.29,43.8,484.81,23.19,55.38,0
2025-01-01 12:20:00,82.02,52,94.34,33.66,35.6,377.14,25.3,39.52,0
2025-01-01 12:21:00,71.44,45,96.06,40.28,44.52,453.0,29.13,69.32,0
2025-01-01 12:22:00,79.32,58,96.85,48.84,49.87,382.75,27.85,77.58,0
2025-01-01 12:23:00,64.82,44,97.07,43.24,51.82,408.45,34.26,88.63,0
2025-01-01 12:24:00,77.88,54,96.28,42.88,44.08,431.64,27.47,39.93,0
2025-01-01 12:25:00,82.04,51,98.88,28.33,29.36,403.01,27.96,72.59,0
2025-01-01 12:26:00,70.37,53,97.94,44.53,49.53,302.45,28.28,40.01,0
2025-01-01 12:27:00,72.86,57,97.73,47.93,55.64,307.0,27.59,22.99,0
2025-01-01 12:28:00,69.07,43,95.87,66.66,75.44,328.32,26.85,89.23,0
2025-01-01 12:29:00,78.12,55,97.07,54.85,59.35,434.07,30.3,63.68,0
2025-01-01 12:30:00,75.1,52,98.72,60.21,70.45,398.29,29.26,23.02,0
2025-01-01 12:31:00,79.79,35,96.27,61.54,64.34,438.31,27.41,88.06,0
2025-01-01 12:32:00,74.2,52,96.88,37.89,44.61,488.1,29.14,70.37,0
2025-01-01 12:33:00,62.08,43,96.02,34.76,38.45,311.2,26.83,59.17,0
2025-01-01 12:34:00,61.67,50,98.12,43.92,54.32,391.86,27.0,61.95,0
2025-01-01 12:35:00,70.3,51,98.67,65.47,66.98,391.65,28.9,65.11,0
2025-01-01 12:36:00,79.4,46,96.92,66.27,74.04,442.95,29.22,74.6,0
2025-01-01 12:37:00,97.43,41,97.55,37.51,40.68,364.0,27.39,39.43,0
2025-01-01 12:38:00,83.49,53,98.78,63.93,75.64,375.25,29.65,58.5,0
2025-01-01 12:39:00,68.67,45,99.11,2.35,17.9,377.98,28.11,35.51,0
2025-01-01 12:40:00,54.54,50,98.0,62.69,63.12,392.67,24.52,31.14,0
2025-01-01 12:41:00,79.94,48,97.32,34.19,35.1,366.95,27.25,48.81,0
2025-01-01 12:42:00,74.98,58,96.3,61.45,71.04,425.88,28.92,45.95,0
2025-01-01 12:43:00,62.68,57,97.38,60.93,68.47,376.65,29.95,23.84,0
2025-01-01 12:44:00,83.76,49,96.57,45.17,53.22,342.2,23.52,51.57,0
2025-01-01 12:45:00,74.89,43,96.55,18.15,25.44,457.73,26.53,79.95,0
2025-01-01 12:46:00,70.7,42,93.96,64.36,74.83,463.83,23.15,35.6,0
2025-01-01 12:47:00,55.5,55,98.03,60.66,61.11,358.27,32.03,32.31,0
2025-01-01 12:48:00,84.49,53,99.36,58.66,65.83,475.43,30.7,39.33,0
2025-01-01 12:49:00,75.51,41,97.28,26.98,29.87,438.4,30.84,72.1,0
2025-01-01 12:50:00,72.34,49,97.43,56.69,57.25,367.52,24.55,71.62,0
2025-01-01 12:51:00,65.21,52,96.38,71.74,82.19,464.83,27.09,68.11,0
2025-01-01 12:52:00,71.16,45,96.22,23.52,26.02,365.43,24.27,55.94,0
2025-01-01 12:53:00,87.22,49,97.34,50.21,55.88,426.33,30.9,81.16,0
2025-01-01 12:54:00,80.07,57,98.82,50.1,51.02,351.23,23.55,51.81,0
2025-01-01 12:55:00,94.9,42,98.12,45.47,53.03,419.0,29.97,89.95,0
2025-01-01 12:56:00,85.48,42,97.86,40.28,44.15,438.39,31.13,87.05,0
2025-01-01 12:57:00,78.33,47,99.27,33.23,42.38,447.12,30.69,48.39,0
2025-01-01 12:58:00,83.84,51,96.64,42.97,44.74,408.79,25.7,37.86,0
2025-01-01 12:59:00,76.49,44,99.5,59.91,63.08,363.15,29.06,79.24,0
2025-01-01 13:00:00,60.37,55,95.94,21.42,29.48,334.41,34.66,45.41,0
2025-01-01 13:01:00,68.83,47,97.35,18.81,21.31,386.94,28.65,75.41,0
2025-01-01 13:02:00,78.21,52,95.87,30.57,31.07,300.6,30.34,34.92,0
2025-01-01 13:03:00,65.54,55,96.31,73.97,80.8,423.94,25.35,53.92,0
2025-01-01 13:04:00,69.7,52,97.43,32.63,38.24,406.31,23.99,82.65,0
2025-01-01 13:05:00,62.41,46,96.79,14.06,20.63,420.06,30.51,63.33,0
2025-01-01 13:06:00,91.78,48,92.77,35.06,42.74,375.59,27.14,50.25,0
2025-01-01 13:07:00,61.69,45,93.49,47.93,63.09,373.12,28.79,41.72,0
2025-01-01 13:08:00,64.47,54,96.11,61.98,62.6,363.29,31.45,57.89,0
2025-01-01 13:09:00,66.01,48,97.78,53.98,59.82,459.75,27.23,83.65,0
2025-01-01 13:10:00,84.61,50,96.0,31.55,32.95,402.95,32.39,70.17,0
2025-01-01 13:11:00,86.17,59,97.54,57.29,64.94,385.45,32.17,76.17,0
2025-01-01 13:12:00,69.35,49,96.95,41.86,45.19,422.56,23.95,24.11,0
2025-01-01 13:13:00,80.65,57,98.76,44.12,45.12,405.22,29.02,82.06,0
2025-01-01 13:14:00,65.97,55,97.92,40.62,53.03,378.91,21.83,84.19,0
2025-01-01 13:15:00,74.92,41,95.05,69.02,79.43,354.39,25.85,52.88,0
2025-01-01 13:16:00,101.04,53,97.53,46.6,55.24,449.67,30.47,34.46,0
2025-01-01 13:17:00,84.36,44,94.49,58.62,67.29,415.43,26.27,20.95,0
2025-01-01 13:18:00,74.49,52,97.73,47.72,53.43,286.73,29.48,79.94,0
2025-01-01 13:19:00,61.66,57,95.8,68.68,80.11,341.5,30.57,63.22,0
2025-01-01 13:20:00,71.92,55,93.1,50.48,55.22,447.16,24.37,32.57,0
2025-01-01 13:21:00,61.71,61,96.29,62.89,69.78,347.96,24.99,62.38,0
2025-01-01 13:22:00,53.07,58,97.34,56.46,65.96,419.99,29.84,51.0,0
2025-01-01 13:23:00,80.99,47,95.49,53.98,56.73,379.61,28.62,48.27,0
2025-01-01 13:24:00,80.76,51,96.24,29.21,42.8,368.31,28.7,25.34,0
2025-01-01 13:25:00,76.94,41,96.18,33.66,50.86,430.59,24.97,55.5,0
2025-01-01 13:26:00,84.94,63,96.47,70.73,86.63,427.49,30.79,47.37,0
2025-01-01 13:27:00,58.22,50,98.24,16.32,22.59,402.03,27.13,72.56,0
2025-01-01 13:28:00,88.92,56,96.4,39.42,50.25,310.06,27.7,63.32,0
2025-01-01 13:29:00,64.11,45,97.28,79.41,89.31,363.58,28.3,60.66,1
2025-01-01 13:30:00,78.74,59,96.09,73.06,81.51,412.53,25.63,87.86,0
2025-01-01 13:31:00,79.51,55,96.26,60.35,64.55,353.11,31.97,62.34,0
2025-01-01 13:32:00,85.74,59,95.45,50.79,54.01,398.39,31.69,24.01,0
2025-01-01 13:33:00,94.96,56,98.05,70.82,87.88,416.17,29.12,60.58,0
2025-01-01 13:34:00,78.45,53,96.8,36.68,40.12,464.01,24.94,64.29,0
2025-01-01 13:35:00,71.17,55,97.57,32.82,35.17,297.99,35.5,81.82,0
2025-01-01 13:36:00,63.87,52,97.27,35.22,40.91,363.35,29.49,27.57,0
2025-01-01 13:37:00,77.58,66,99.26,73.73,81.6,378.01,34.28,35.27,0
2025-01-01 13:38:00,66.52,49,97.45,15.31,20.58,412.2,25.99,70.89,0
2025-01-01 13:39:00,61.42,54,98.64,64.55,64.64,444.52,27.43,35.77,0
2025-01-01 13:40:00,72.97,65,97.05,67.1,68.41,393.09,25.56,29.58,0
2025-01-01 13:41:00,81.71,56,94.86,40.18,41.97,426.54,29.61,22.59,0
2025-01-01 13:42:00,71.9,38,95.44,66.53,84.05,447.08,29.83,64.22,0
2025-01-01 13:43:00,64.47,45,98.7,17.42,25.76,443.21,31.15,50.49,0
2025-01-01 13:44:00,76.42,32,96.39,54.96,60.46,392.47,27.24,81.25,0
2025-01-01 13:45:00,62.56,47,95.89,50.47,58.66,374.11,30.63,55.8,0
2025-01-01 13:46:00,59.82,52,97.23,19.99,22.8,464.91,23.86,63.19,0
2025-01-01 13:47:00,89.59,53,96.53,92.53,94.21,384.18,27.95,27.9,1
2025-01-01 13:48:00,77.43,44,98.44,47.45,55.5,415.96,25.17,26.68,0
2025-01-01 13:49:00,94.8,37,98.69,35.99,46.88,399.33,26.16,86.39,0
2025-01-01 13:50:00,60.25,62,96.77,111.11,111.51,387.78,28.61,81.24,1
2025-01-01 13:51:00,85.37,55,98.82,57.46,70.9,399.07,32.07,44.66,0
2025-01-01 13:52:00,73.23,39,96.03,41.17,47.23,375.13,27.33,30.69,0
2025-01-01 13:53:00,101.8,58,98.75,53.35,54.67,429.7,30.83,25.51,0
2025-01-01 13:54:00,72.85,51,96.01,81.84,90.26,424.47,28.2,61.46,1
2025-01-01 13:55:00,70.56,55,97.92,21.94,23.23,427.69,24.45,72.04,0
2025-01-01 13:56:00,79.24,56,96.22,54.21,58.46,391.79,23.9,52.43,0
2025-01-01 13:57:00,76.89,59,96.18,61.29,66.02,295.23,30.15,31.53,0
2025-01-01 13:58:00,70.41,57,97.5,21.49,34.09,412.71,30.68,73.09,0
2025-01-01 13:59:00,84.12,39,95.44,73.85,77.4,386.98,28.31,39.69,0
2025-01-01 14:00:00,81.9,43,99.19,25.36,27.2,414.58,31.42,32.07,0
2025-01-01 14:01:00,83.86,43,94.74,61.36,63.67,426.9,25.16,38.22,0
2025-01-01 14:02:00,79.0,47,96.44,40.88,43.07,464.84,27.17,54.51,0
2025-01-01 14:03:00,67.9,34,97.47,54.83,60.76,348.37,24.4,39.06,0
2025-01-01 14:04:00,68.0,56,96.36,73.35,78.64,418.11,31.67,84.73,0
2025-01-01 14:05:00,80.93,60,95.13,78.78,90.28,408.12,28.76,58.9,1
2025-01-01 14:06:00,65.61,45,97.23,16.78,18.68,461.51,27.0,60.37,0
2025-01-01 14:07:00,91.98,33,97.57,21.52,22.12,514.13,27.99,51.99,0
2025-01-01 14:08:00,75.32,64,97.88,52.28,59.17,411.11,25.59,20.98,0
2025-01-01 14:09:00,67.06,46,96.48,55.17,63.98,356.97,29.69,20.77,0
2025-01-01 14:10:00,85.38,44,97.21,53.35,64.59,328.36,26.55,34.93,0
2025-01-01 14:11:00,74.8,46,95.31,45.45,56.03,389.92,25.58,72.49,0
2025-01-01 14:12:00,86.97,38,95.41,46.44,61.3,413.7,27.39,34.55,0
2025-01-01 14:13:00,77.12,49,95.76,50.15,65.89,413.09,28.96,56.73,0
2025-01-01 14:14:00,92.68,53,96.89,61.66,74.93,367.64,28.87,56.55,0
2025-01-01 14:15:00,71.17,47,96.4,53.55,53.98,251.9,25.37,69.73,0
2025-01-01 14:16:00,53.16,62,96.77,43.47,43.63,450.19,30.62,64.6,0
2025-01-01 14:17:00,59.84,57,96.02,49.89,51.84,344.47,35.28,77.53,0
2025-01-01 14:18:00,58.66,47,95.69,102.63,102.65,460.5,20.74,55.01,1
2025-01-01 14:19:00,80.9,44,95.03,50.89,51.38,380.53,26.95,34.07,0
2025-01-01 14:20:00,93.09,57,96.77,22.46,29.94,389.86,26.52,70.68,0
2025-01-01 14:21:00,73.05,44,98.39,33.24,35.35,416.88,24.14,37.65,0
2025-01-01 14:22:00,61.66,53,96.6,37.76,42.85,395.95,22.6,20.21,0
2025-01-01 14:23:00,81.83,68,95.37,63.49,65.86,392.29,30.0,41.39,0
2025-01-01 14:24:00,79.54,49,99.17,16.3,23.26,372.44,29.44,61.94,0
2025-01-01 14:25:00,71.19,53,98.1,100.39,100.54,347.74,26.44,73.64,1
2025-01-01 14:26:00,79.08,42,95.21,23.23,30.47,447.05,25.66,81.34,0
2025-01-01 14:27:00,75.06,51,97.27,78.26,79.55,331.12,29.94,53.42,1
2025-01-01 14:28:00,63.5,47,95.05,30.01,40.85,387.61,30.26,24.5,0
2025-01-01 14:29:00,81.86,45,98.48,79.0,89.06,402.87,27.94,35.91,1
2025-01-01 14:30:00,69.95,57,99.22,13.19,24.06,373.62,29.54,89.02,0
2025-01-01 14:31:00,65.5,60,98.15,37.32,39.52,310.96,30.21,24.23,0
2025-01-01 14:32:00,72.64,50,98.38,92.15,95.03,405.91,22.17,49.11,1
2025-01-01 14:33:00,90.68,53,94.71,28.42,34.42,364.55,28.47,70.76,0
2025-01-01 14:34:00,94.62,43,97.8,54.17,59.7,404.58,35.56,33.14,0
2025-01-01 14:35:00,89.0,48,95.42,51.97,55.4,355.48,27.43,31.01,0
2025-01-01 14:36:00,70.05,46,97.38,54.64,60.72,352.52,30.51,37.7,0
2025-01-01 14:37:00,64.73,46,95.73,47.71,49.73,362.21,23.42,21.11,0
2025-01-01 14:38:00,78.44,40,97.03,41.41,54.94,347.32,30.93,45.94,0
2025-01-01 14:39:00,73.38,49,96.71,57.84,67.47,432.61,26.86,80.74,0
2025-01-01 14:40:00,76.39,55,96.36,54.59,55.51,411.92,29.14,25.74,0
2025-01-01 14:41:00,63.7,41,96.56,63.91,67.54,417.64,23.51,25.27,0
2025-01-01 14:42:00,66.14,44,96.94,50.01,60.67,324.6,30.13,57.94,0
2025-01-01 14:43:00,64.24,47,99.01,41.26,44.3,418.6,23.7,20.29,0
2025-01-01 14:44:00,82.73,48,95.9,80.25,87.52,331.79,29.42,62.14,1
2025-01-01 14:45:00,85.62,43,97.92,13.37,14.11,439.66,29.08,49.58,0
2025-01-01 14:46:00,68.17,51,96.2,38.36,44.45,323.46,28.81,24.1,0
2025-01-01 14:47:00,80.83,42,95.17,46.53,61.87,442.37,29.29,68.18,0
2025-01-01 14:48:00,81.42,52,97.22,23.39,30.65,495.09,31.81,38.95,0
2025-01-01 14:49:00,67.6,51,96.32,68.45,69.98,375.71,31.8,44.25,0
2025-01-01 14:50:00,75.1,50,97.77,86.7,89.78,464.25,20.27,42.13,1
2025-01-01 14:51:00,83.13,56,97.02,14.84,17.76,313.26,20.15,85.59,0
2025-01-01 14:52:00,64.85,59,95.75,61.65,62.33,426.17,28.8,39.74,0
2025-01-01 14:53:00,87.46,45,97.2,36.97,41.76,483.07,28.83,34.28,0
2025-01-01 14:54:00,72.94,50,98.31,26.03,30.53,418.16,24.07,60.54,0
2025-01-01 14:55:00,75.59,52,95.17,12.77,24.44,410.28,32.2,56.73,0
2025-01-01 14:56:00,72.56,43,96.63,67.78,75.26,368.16,25.1,34.32,0
2025-01-01 14:57:00,60.18,47,98.79,61.99,68.94,394.26,26.51,66.61,0
2025-01-01 14:58:00,78.39,44,98.23,30.25,36.04,364.71,30.63,65.18,0
2025-01-01 14:59:00,74.93,57,98.63,61.66,72.9,424.01,21.34,55.97,0
2025-01-01 15:00:00,70.9,45,95.54,51.71,62.8,377.88,27.8,69.31,0
2025-01-01 15:01:00,72.8,40,97.63,60.56,63.17,348.28,30.3,88.06,0
2025-01-01 15:02:00,79.17,46,98.01,28.7,38.03,404.79,25.13,22.05,0
2025-01-01 15:03:00,73.53,41,96.43,71.34,85.22,409.61,28.47,70.48,0
2025-01-01 15:04:00,69.7,50,96.88,37.68,39.36,425.4,26.67,59.93,0
2025-01-01 15:05:00,75.8,62,97.02,35.71,40.73,419.9,26.47,49.86,0
2025-01-01 15:06:00,82.54,41,96.58,67.41,68.17,397.66,28.35,58.32,0
2025-01-01 15:07:00,75.36,50,96.66,70.7,73.14,463.41,28.74,73.28,0
2025-01-01 15:08:00,67.04,63,97.36,47.48,50.49,423.83,32.51,86.7,0
2025-01-01 15:09:00,83.31,54,98.23,38.04,42.91,442.78,29.92,29.42,0
2025-01-01 15:10:00,72.04,48,97.11,25.3,25.44,286.34,21.08,31.23,0
2025-01-01 15:11:00,80.85,54,96.81,73.55,73.99,413.52,23.96,49.34,0
2025-01-01 15:12:00,73.54,54,97.38,48.43,51.39,411.93,26.91,70.77,0
2025-01-01 15:13:00,65.56,55,96.23,45.96,48.78,346.05,26.6,43.41,0
2025-01-01 15:14:00,62.25,52,97.67,29.31,36.7,376.89,29.11,50.78,0
2025-01-01 15:15:00,65.99,45,96.81,73.07,80.93,445.95,30.21,65.94,0
2025-01-01 15:16:00,72.66,51,94.96,42.63,55.61,347.91,31.56,42.53,0
2025-01-01 15:17:00,52.47,55,97.29,39.09,41.03,343.13,27.85,46.27,0
2025-01-01 15:18:00,78.83,48,93.34,40.31,42.45,445.92,30.65,69.02,0
2025-01-01 15:19:00,86.0,47,98.5,0.17,6.01,392.09,23.92,66.01,0
2025-01-01 15:20:00,72.58,54,100.0,72.74,78.74,406.08,28.97,80.51,0
2025-01-01 15:21:00,63.9,38,96.39,55.93,67.82,430.22,28.28,37.08,0
2025-01-01 15:22:00,58.33,46,100.0,74.24,79.17,391.5,31.89,71.69,0
2025-01-01 15:23:00,77.25,50,98.4,66.78,71.85,334.64,28.83,58.7,0
2025-01-01 15:24:00,79.12,53,97.61,87.62,100.57,369.86,28.24,58.9,1
2025-01-01 15:25:00,75.58,63,100.0,41.66,47.47,364.85,26.01,49.61,0
2025-01-01 15:26:00,81.96,60,98.42,59.64,64.96,318.38,29.41,64.03,0
2025-01-01 15:27:00,68.28,48,98.06,39.05,43.43,372.96,31.06,29.79,0
2025-01-01 15:28:00,72.47,44,97.34,22.0,28.47,371.83,31.18,51.94,0
2025-01-01 15:29:00,77.76,66,93.35,52.35,54.4,431.74,29.91,74.97,0
2025-01-01 15:30:00,72.74,43,97.51,47.67,47.9,411.26,29.65,84.83,0
2025-01-01 15:31:00,79.87,52,97.35,52.22,57.86,427.62,34.94,50.97,0
2025-01-01 15:32:00,79.96,43,96.12,38.44,45.38,299.78,26.11,85.78,0
2025-01-01 15:33:00,72.28,53,97.42,94.33,97.96,416.64,30.02,81.37,1
2025-01-01 15:34:00,65.36,41,95.73,40.98,57.39,417.59,25.55,43.48,0
2025-01-01 15:35:00,67.76,47,94.76,35.35,44.41,357.26,32.93,23.15,0
2025-01-01 15:36:00,85.96,45,94.46,69.77,70.72,408.96,22.79,85.74,0
2025-01-01 15:37:00,62.96,46,92.49,33.85,38.25,447.47,28.42,89.35,0
2025-01-01 15:38:00,75.6,51,95.19,45.25,49.82,501.97,28.42,44.04,0
2025-01-01 15:39:00,65.04,58,97.2,93.54,108.13,371.55,23.92,51.11,1
2025-01-01 15:40:00,98.07,47,94.3,51.28,54.16,360.0,21.96,28.24,0
2025-01-01 15:41:00,68.65,43,96.33,10.09,12.33,347.16,30.52,38.94,0
2025-01-01 15:42:00,81.34,47,97.6,58.8,61.24,464.0,30.57,24.29,0
2025-01-01 15:43:00,65.32,59,94.98,68.44,77.32,351.54,28.46,72.48,0
2025-01-01 15:44:00,106.92,37,99.16,37.33,41.76,433.19,28.72,23.19,0
2025-01-01 15:45:00,61.64,51,95.47,56.96,57.09,314.82,32.27,81.34,0
2025-01-01 15:46:00,78.56,62,98.4,48.0,55.56,496.83,29.69,58.02,0
2025-01-01 15:47:00,62.47,49,97.9,22.2,26.02,417.4,26.36,77.77,0
2025-01-01 15:48:00,83.19,46,96.74,39.51,45.53,410.41,26.71,25.92,0
2025-01-01 15:49:00,62.44,52,95.7,61.86,62.55,415.83,24.43,87.99,0
2025-01-01 15:50:00,70.56,72,97.39,56.71,61.09,411.84,31.68,56.69,0
2025-01-01 15:51:00,59.05,33,95.5,45.56,54.26,363.88,27.43,33.04,0
2025-01-01 15:52:00,71.02,40,95.18,24.14,34.48,352.5,27.12,87.42,0
2025-01-01 15:53:00,75.01,55,95.85,41.17,43.66,429.13,25.55,50.58,0
2025-01-01 15:54:00,92.41,49,95.85,62.38,71.25,354.02,30.06,51.96,0
2025-01-01 15:55:00,51.97,43,97.95,79.5,79.63,422.17,31.76,62.98,1
2025-01-01 15:56:00,80.45,54,95.4,41.3,45.92,381.58,28.89,67.09,0
2025-01-01 15:57:00,75.42,51,94.84,48.66,55.32,384.41,27.34,25.76,0
2025-01-01 15:58:00,68.91,45,96.09,21.21,24.72,378.8,27.45,65.03,0
2025-01-01 15:59:00,72.88,39,96.77,50.71,54.29,429.25,27.72,43.96,0
2025-01-01 16:00:00,78.91,47,98.53,53.7,54.09,481.31,21.32,51.29,0
2025-01-01 16:01:00,74.62,46,95.73,50.38,58.23,394.42,27.05,40.74,0
2025-01-01 16:02:00,74.56,47,96.26,35.38,46.79,408.01,27.26,68.01,0
2025-01-01 16:03:00,67.19,49,94.6,12.85,18.27,403.38,28.73,28.47,0
2025-01-01 16:04:00,70.99,64,96.88,57.21,64.61,316.93,19.63,80.05,0
2025-01-01 16:05:00,79.84,35,99.09,62.47,63.2,433.41,32.08,45.17,0
2025-01-01 16:06:00,65.78,51,95.67,50.77,54.48,331.92,23.2,20.09,0
2025-01-01 16:07:00,69.81,47,93.98,3.94,5.25,331.36,22.96,46.71,0
2025-01-01 16:08:00,75.73,35,95.31,65.37,66.98,412.37,27.95,76.16,0
2025-01-01 16:09:00,78.26,52,96.59,67.02,68.47,387.62,22.59,79.52,0
2025-01-01 16:10:00,78.86,32,95.84,30.13,30.67,376.39,29.71,61.25,0
2025-01-01 16:11:00,72.98,49,97.08,59.7,76.03,441.63,27.34,53.63,0
2025-01-01 16:12:00,54.66,47,98.02,31.1,36.04,531.1,29.4,85.18,0
2025-01-01 16:13:00,82.61,47,97.41,78.33,89.51,368.73,25.62,64.23,1
2025-01-01 16:14:00,85.01,59,99.98,36.22,47.57,391.92,31.28,26.72,0
2025-01-01 16:15:00,86.95,63,95.86,35.5,35.66,334.08,27.67,62.18,0
2025-01-01 16:16:00,78.39,54,100.0,71.21,77.21,452.38,29.74,26.46,0
2025-01-01 16:17:00,83.43,36,96.24,50.43,59.99,401.24,28.1,49.82,0
2025-01-01 16:18:00,72.03,45,93.11,24.01,25.09,318.89,29.31,22.1,0
2025-01-01 16:19:00,63.86,46,97.97,16.52,20.08,377.98,27.82,49.28,0
2025-01-01 16:20:00,73.25,59,95.42,82.0,88.53,281.22,21.82,54.49,1
2025-01-01 16:21:00,72.5,39,96.25,37.8,41.03,406.15,30.28,75.56,0
2025-01-01 16:22:00,84.92,36,97.09,40.14,46.63,406.57,25.53,59.13,0
2025-01-01 16:23:00,82.93,59,96.37,84.95,97.27,454.95,22.66,43.93,1
2025-01-01 16:24:00,69.77,49,99.87,58.04,59.58,440.82,31.3,62.49,0
2025-01-01 16:25:00,70.71,47,97.28,41.41,42.12,403.92,23.77,23.24,0
2025-01-01 16:26:00,74.47,49,96.83,24.07,26.46,470.91,22.75,48.16,0
2025-01-01 16:27:00,75.63,51,98.06,78.07,85.15,408.65,29.01,30.98,1
2025-01-01 16:28:00,89.05,50,97.28,60.2,76.35,442.12,25.67,73.75,0
2025-01-01 16:29:00,69.98,57,95.96,28.68,31.87,308.66,25.96,63.08,0
2025-01-01 16:30:00,87.72,50,99.43,22.38,29.37,285.82,31.05,52.67,0
2025-01-01 16:31:00,60.98,52,96.89,82.76,85.87,458.1,30.11,44.96,1
2025-01-01 16:32:00,68.07,55,99.02,50.83,58.55,382.4,28.77,26.58,0
2025-01-01 16:33:00,91.48,49,96.22,20.26,21.9,373.05,27.94,47.62,0
2025-01-01 16:34:00,78.73,49,96.84,50.87,54.91,373.94,24.33,89.74,0
2025-01-01 16:35:00,75.82,38,95.97,57.42,62.76,345.96,26.82,65.51,0
2025-01-01 16:36:00,80.69,54,96.37,56.24,67.01,339.73,27.54,27.53,0
2025-01-01 16:37:00,72.66,35,96.73,50.06,55.87,595.63,21.85,28.49,0
2025-01-01 16:38:00,75.35,48,98.73,69.32,73.02,401.5,29.35,63.74,0
2025-01-01 16:39:00,76.97,51,96.04,53.47,55.49,438.02,30.03,27.12,0
2025-01-01 16:40:00,76.98,54,97.88,48.03,53.65,448.9,25.53,47.35,0
2025-01-01 16:41:00,78.37,50,96.28,42.94,44.66,421.92,29.32,41.86,0
2025-01-01 16:42:00,69.02,57,98.03,18.98,19.08,361.18,28.47,20.66,0
2025-01-01 16:43:00,78.38,47,99.56,59.53,65.58,352.09,27.1,20.75,0
2025-01-01 16:44:00,67.7,53,99.05,72.71,84.95,422.14,26.87,72.18,0
2025-01-01 16:45:00,80.6,54,95.63,51.83,60.75,438.26,25.58,22.42,0
2025-01-01 16:46:00,73.12,48,96.48,42.15,42.42,381.07,28.24,87.28,0
2025-01-01 16:47:00,77.26,46,97.92,37.24,37.5,399.56,24.83,33.87,0
2025-01-01 16:48:00,77.56,49,96.36,34.42,37.03,347.3,28.46,63.93,0
